latest_survival_date,year_completed,blk_no,street,max_floor_lvl,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,other_sold,is_demolished,latitude,longitude,car_park_no,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
2020-04-24,2013,183d,boon lay ave,16,jw,90,0,0,0,30,60,0,0,0,1.3490907330000002,103.7090427,bl21,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2013,183b,boon lay ave,16,jw,120,0,0,0,90,30,0,0,0,1.34809658,103.7094114,bl21,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2013,183a,boon lay ave,16,jw,120,0,0,0,90,30,0,0,0,1.34861717,103.7097336,bl21,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2013,448b,sengkang west way,26,sk,138,0,48,90,0,0,0,0,0,1.3934198169999998,103.8733199,sk87,multi-storey car park,electronic parking,7am-10.30pm,no,no,7,2.15,n
2020-04-24,2013,448a,sengkang west way,26,sk,143,0,0,49,94,0,0,0,0,1.3929364990000002,103.8729985,sk87,multi-storey car park,electronic parking,7am-10.30pm,no,no,7,2.15,n
2020-04-24,2013,174d,hougang ave 1,12,hg,208,0,0,0,0,0,0,208,0,1.349184751,103.8884649,hg99,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,2013,174c,hougang ave 1,12,hg,209,0,0,0,0,0,0,209,0,1.349122175,103.8890933,hg99,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,2013,174b,hougang ave 1,13,hg,166,0,7,70,0,0,0,89,0,1.349555169,103.8892769,hg99,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,2013,174a,hougang ave 1,13,hg,166,0,18,70,0,0,0,78,0,1.3495995280000002,103.88875,hg99,surface car park,electronic parking,whole day,no,yes,0,0.0,n
2020-04-24,2013,590a,montreal link,16,sb,114,0,60,54,0,0,0,0,0,1.4503557319999998,103.8266549,sb32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,8,2.15,n
2020-04-24,2013,591a,montreal link,15,sb,111,0,56,54,0,0,1,0,0,1.450756278,103.8262367,sb32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,8,2.15,n
2020-04-24,2014,590b,montreal link,17,sb,95,0,0,31,64,0,0,0,0,1.450086219,103.8270672,sb32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,8,2.15,n
2020-04-24,2014,590c,montreal link,17,sb,103,0,0,15,88,0,0,0,0,1.449943144,103.8267206,sb32,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,8,2.15,n
2020-04-24,2013,780e,woodlands cres,16,wl,119,0,0,0,119,0,0,0,0,1.44800009,103.8017004,w780,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2013,780c,woodlands cres,16,wl,135,0,0,30,105,0,0,0,0,1.449111115,103.8013467,w780,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2013,780b,woodlands cres,16,wl,135,0,90,45,0,0,0,0,0,1.44894246,103.8010163,w780,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2013,780a,woodlands cres,16,wl,155,0,120,35,0,0,0,0,0,1.448678907,103.8007708,w780,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2014,780d,woodlands cres,16,wl,90,0,0,0,90,0,0,0,0,1.448119961,103.8019458,w780,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2014,780f,woodlands cres,16,wl,155,0,120,35,0,0,0,0,0,1.447777265,103.8011484,w780,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2013,347b,yishun ave 11,16,ys,142,0,0,28,100,14,0,0,0,1.427495093,103.8423771,y45m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2013,347a,yishun ave 11,16,ys,146,0,0,28,88,30,0,0,0,1.427939244,103.842677,y45m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2013,348c,yishun ave 11,16,ys,112,0,0,28,70,14,0,0,0,1.42714143,103.8422313,y45m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2013,348b,yishun ave 11,16,ys,112,0,0,28,56,28,0,0,0,1.427278132,103.84198,y45m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2013,348a,yishun ave 11,16,ys,140,0,0,28,98,14,0,0,0,1.427353081,103.8412192,y45m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2013,487,segar rd,15,bp,98,0,0,42,56,0,0,0,0,1.389173071,103.7711062,bj59,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2013,488,segar rd,15,bp,138,0,115,23,0,0,0,0,0,1.389860271,103.7712628,bj59,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2013,213b,punggol walk,16,pg,120,0,0,0,30,90,0,0,0,1.400719621,103.8984847,pl51,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2013,213c,punggol walk,16,pg,105,0,0,0,45,60,0,0,0,1.400598495,103.8989202,pl51,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2013,213a,punggol walk,16,pg,114,0,0,0,55,59,0,0,0,1.400309003,103.8980751,pl51,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2013,212a,punggol walk,16,pg,114,0,0,45,69,0,0,0,0,1.399960561,103.8989836,pl51,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2013,212b,punggol walk,16,pg,120,0,0,60,60,0,0,0,0,1.400404239,103.8994843,pl51,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,11,2.15,n
2020-04-24,2013,452b,sengkang west way,23,sk,117,0,0,0,78,39,0,0,0,1.3935921999999998,103.8739756,sk88,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2013,451b,sengkang west way,24,sk,135,0,0,0,90,45,0,0,0,1.394298934,103.8745474,sk88,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2013,452a,sengkang west way,23,sk,132,0,0,0,88,44,0,0,0,1.39354732,103.874486,sk88,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2013,451a,sengkang west way,24,sk,120,0,0,0,80,40,0,0,0,1.394349194,103.8740538,sk88,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,175c,yung kuang rd,20,jw,133,0,14,0,57,0,0,62,0,1.332787862,103.7216401,tj38,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,175b,yung kuang rd,20,jw,190,0,33,0,76,0,0,81,0,1.332833593,103.7210434,tj38,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,175a,yung kuang rd,20,jw,142,0,0,0,38,104,0,0,0,1.331952223,103.721514,tj38,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,10,2.15,n
2020-04-24,2014,470c,upp serangoon cres,18,hg,136,0,0,0,68,68,0,0,0,1.378466901,103.9008042,hg1a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,470b,upp serangoon cres,19,hg,172,0,0,50,90,32,0,0,0,1.378930838,103.9009883,hg1a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,471b,upp serangoon cres,18,hg,156,0,0,24,98,34,0,0,0,1.378010013,103.9010708,hg1a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,471a,upp serangoon cres,18,hg,156,0,0,24,132,0,0,0,0,1.37814544,103.9017673,hg1a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,470a,upp serangoon cres,19,hg,172,0,0,0,140,32,0,0,0,1.3790548,103.9019278,hg1a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2013,211c,punggol walk,16,pg,119,0,1,30,60,0,0,28,0,1.4007604930000002,103.8996136,pl50,multi-storey car park,electronic parking,7am-10.30pm,no,no,6,2.15,n
2020-04-24,2013,211b,punggol walk,16,pg,129,0,4,28,56,0,0,41,0,1.401169895,103.8999209,pl50,multi-storey car park,electronic parking,7am-10.30pm,no,no,6,2.15,n
2020-04-24,2013,211a,punggol walk,16,pg,112,0,2,30,54,0,0,26,0,1.401759847,103.8999443,pl50,multi-storey car park,electronic parking,7am-10.30pm,no,no,6,2.15,n
2020-04-24,2013,211d,punggol walk,16,pg,112,0,3,69,15,0,0,25,0,1.400935632,103.8991985,pl50,multi-storey car park,electronic parking,7am-10.30pm,no,no,6,2.15,n
2020-04-24,2013,265d,punggol way,17,pg,64,0,0,0,32,32,0,0,0,1.40482605,103.8983017,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2013,265b,punggol way,17,pg,64,0,0,0,32,32,0,0,0,1.405199693,103.8986626,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2013,266d,punggol way,17,pg,64,0,0,0,32,32,0,0,0,1.404939601,103.8980368,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2013,265a,punggol way,17,pg,128,0,3,0,32,32,0,61,0,1.405666869,103.8987156,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2013,265c,punggol way,17,pg,64,0,0,0,32,32,0,0,0,1.40499729,103.8985186,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2014,264a,punggol way,17,pg,128,0,3,0,32,32,0,61,0,1.405977041,103.8985441,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2014,266c,punggol way,17,pg,112,0,0,48,64,0,0,0,0,1.4051541980000002,103.8978052,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2014,266b,punggol way,17,pg,112,0,0,48,64,0,0,0,0,1.405574739,103.8979257,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2014,266a,punggol way,17,pg,120,0,6,0,30,30,0,54,0,1.4059607159999998,103.8979707,pl53,multi-storey car park,electronic parking,whole day,no,yes,2,2.15,n
2020-04-24,2013,988a,buangkok green,20,hg,75,0,0,0,75,0,0,0,0,1.379467597,103.8772665,hg98,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2013,988b,buangkok green,20,hg,76,0,0,0,76,0,0,0,0,1.379894363,103.8774062,hg98,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2013,987c,buangkok green,18,hg,133,0,0,33,100,0,0,0,0,1.37932815,103.8777892,hg98,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2013,987b,buangkok green,17,hg,208,0,128,80,0,0,0,0,0,1.379392247,103.8782839,hg98,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2013,988c,buangkok green,20,hg,76,0,0,0,76,0,0,0,0,1.380296863,103.8772664,hg98,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2013,987a,buangkok green,18,hg,131,0,0,0,131,0,0,0,0,1.379887784,103.8783849,hg98,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2013,782a,woodlands cres,16,wl,90,0,0,0,30,60,0,0,0,1.447466503,103.8026613,w782,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2013,782b,woodlands cres,16,wl,90,0,0,0,30,60,0,0,0,1.447469801,103.8032271,w782,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2013,782c,woodlands cres,16,wl,105,0,0,45,60,0,0,0,0,1.4476842230000002,103.8034604,w782,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,782d,woodlands cres,16,wl,135,0,0,30,75,30,0,0,0,1.448173952,103.8030354,w782,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,782e,woodlands cres,16,wl,120,0,0,0,60,60,0,0,0,1.4480515390000002,103.8027088,w782,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2013,886d,woodlands dr 50,16,wl,130,0,8,30,0,0,0,92,0,1.437925558,103.7946196,w887,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n
2020-04-24,2013,887c,woodlands dr 50,15,wl,120,0,3,28,0,0,0,89,0,1.4371335530000002,103.7946714,w887,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n
2020-04-24,2013,887b,woodlands dr 50,15,wl,84,0,0,42,42,0,0,0,0,1.437202545,103.7943509,w887,multi-storey car park,electronic parking,whole day,no,yes,12,2.15,n
2020-04-24,2014,869a,tampines ave 8,16,tap,90,0,0,30,60,0,0,0,0,1.355017991,103.93231740000002,tm45,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,868c,tampines ave 8,15,tap,126,0,9,42,0,0,0,75,0,1.355857801,103.9333344,tm45,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,868b,tampines ave 8,16,tap,118,0,3,0,58,0,0,57,0,1.355924321,103.9329124,tm45,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,868a,tampines ave 8,16,tap,90,0,0,30,60,0,0,0,0,1.355446818,103.9325443,tm45,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2014,869b,tampines ave 8,15,tap,98,0,0,56,42,0,0,0,0,1.35485563,103.9327092,tm45,multi-storey car park,electronic parking,whole day,no,yes,11,2.15,n
2020-04-24,2013,336b,yishun st 31,15,ys,98,0,0,28,70,0,0,0,0,1.43137338,103.8443314,y63m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2013,336a,yishun st 31,15,ys,98,0,0,28,70,0,0,0,0,1.4312993930000002,103.8446753,y63m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2013,336c,yishun st 31,15,ys,98,0,0,0,28,70,0,0,0,1.431840547,103.8441335,y63m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,333b,yishun st 31,15,ys,120,0,9,28,0,0,0,83,0,1.431957833,103.8453791,y63m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,333a,yishun st 31,15,ys,88,0,0,0,60,28,0,0,0,1.431939551,103.8449871,y63m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,333c,yishun st 31,15,ys,106,0,3,0,28,0,0,75,0,1.4318899880000002,103.8457902,y63m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2013,592a,montreal link,17,sb,85,0,0,32,53,0,0,0,0,1.450939391,103.8270877,sb33,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2013,593a,montreal link,16,sb,135,0,0,30,105,0,0,0,0,1.451547161,103.8279075,sb33,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2014,592c,montreal link,17,sb,112,0,0,0,112,0,0,0,0,1.450939321,103.8280705,sb33,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2014,592b,montreal link,17,sb,96,0,0,0,96,0,0,0,0,1.450663888,103.8276019,sb33,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2014,593b,montreal link,16,sb,150,0,105,45,0,0,0,0,0,1.45136997,103.8283246,sb33,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,13,2.15,n
2020-04-24,2013,335c,yishun st 31,15,ys,98,0,0,0,28,70,0,0,0,1.43248777,103.8443674,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,334c,yishun st 31,15,ys,98,0,0,0,56,42,0,0,0,1.4326260830000002,103.8463817,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,334d,yishun st 31,15,ys,98,0,0,28,70,0,0,0,0,1.43241465,103.8465171,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,335b,yishun st 31,15,ys,98,0,0,28,70,0,0,0,0,1.432841842,103.8443331,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,335a,yishun st 31,15,ys,82,0,0,54,28,0,0,0,0,1.433280527,103.8444368,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,333d,yishun st 31,15,ys,140,0,9,28,28,0,0,75,0,1.432089861,103.8461983,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,334a,yishun st 31,15,ys,88,0,0,28,60,0,0,0,0,1.4329062419999998,103.8446954,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2014,334b,yishun st 31,15,ys,98,0,0,0,56,42,0,0,0,1.432533029,103.8457056,y64m,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,6,2.15,n
2020-04-24,2013,333d,anchorvale link,16,sk,75,0,0,0,75,0,0,0,0,1.394224944,103.8922439,sk90,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,332a,anchorvale link,16,sk,90,0,0,0,60,30,0,0,0,1.395321644,103.8911368,sk90,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,332b,anchorvale link,16,sk,120,0,0,0,75,45,0,0,0,1.3951079480000002,103.8914562,sk90,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,333c,anchorvale link,16,sk,90,0,0,0,45,45,0,0,0,1.39441572,103.8917738,sk90,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,333b,anchorvale link,16,sk,90,0,0,0,45,45,0,0,0,1.39457896,103.8914254,sk90,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,333a,anchorvale link,16,sk,90,0,0,0,45,45,0,0,0,1.394684333,103.8908683,sk90,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2014,332c,anchorvale link,16,sk,120,0,0,0,60,60,0,0,0,1.395002196,103.891961,sk90,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,12,2.15,n
2020-04-24,2013,546a,segar rd,17,bp,96,0,0,0,64,32,0,0,0,1.38852629,103.7703529,bj60,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2014,547c,segar rd,17,bp,112,0,64,48,0,0,0,0,0,1.3885382730000002,103.7687733,bj60,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2014,546c,segar rd,17,bp,96,0,0,0,16,80,0,0,0,1.388992571,103.7695007,bj60,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2014,547d,segar rd,17,bp,112,0,48,64,0,0,0,0,0,1.388901126,103.7690032,bj60,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2014,547a,segar rd,17,bp,92,0,0,0,61,31,0,0,0,1.388063817,103.7700095,bj60,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2014,547b,segar rd,17,bp,86,0,0,0,64,22,0,0,0,1.388437745,103.7692526,bj60,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2014,546b,segar rd,17,bp,96,0,0,0,64,32,0,0,0,1.388794537,103.7698918,bj60,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,9,2.15,n
2020-04-24,2014,475a,upp serangoon cres,18,hg,204,0,0,34,102,68,0,0,0,1.376298403,103.9002208,hg2a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2016,473a,upp serangoon cres,18,hg,170,0,0,34,34,102,0,0,0,1.37682896,103.9006409,hg2a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2016,473d,upp serangoon cres,18,hg,136,0,0,0,34,102,0,0,0,1.3766721030000002,103.9019547,hg2a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2016,473c,upp serangoon cres,18,hg,136,0,0,34,68,34,0,0,0,1.376264419,103.9013892,hg2a,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,2,2.15,n
2020-04-24,2014,180c,marsiling rd,31,wl,420,0,0,0,0,0,0,420,0,1.439560714,103.7785878,w181,multi-storey car park,electronic parking,whole day,no,yes,3,2.15,n
2020-04-24,2014,180b,marsiling rd,31,wl,206,0,19,89,0,0,0,98,0,1.439056598,103.7783498,w181,multi-storey car park,electronic parking,whole day,no,yes,3,2.15,n
2020-04-24,2014,180a,marsiling rd,31,wl,206,0,21,89,0,0,0,96,0,1.439043209,103.7781097,w181,multi-storey car park,electronic parking,whole day,no,yes,3,2.15,n
2020-04-24,2014,748c,bedok reservoir cres,15,bd,87,0,0,29,29,29,0,0,0,1.336161756,103.9214926,b98,multi-storey car park,electronic parking,whole day,no,yes,7,2.15,n
2020-04-24,2014,748a,bedok reservoir cres,15,bd,86,0,0,29,29,28,0,0,0,1.336419028,103.9209933,b98,multi-storey car park,electronic parking,whole day,no,yes,7,2.15,n
2020-04-24,2014,748b,bedok reservoir cres,15,bd,73,0,0,30,29,14,0,0,0,1.336293914,103.9212423,b98,multi-storey car park,electronic parking,whole day,no,yes,7,2.15,n
2020-04-24,2014,747a,bedok reservoir cres,14,bd,81,0,0,14,27,40,0,0,0,1.336639559,103.9212844,b98,multi-storey car park,electronic parking,whole day,no,yes,7,2.15,n
2020-04-24,2014,747b,bedok reservoir cres,14,bd,81,0,0,0,41,40,0,0,0,1.336660095,103.9216247,b98,multi-storey car park,electronic parking,whole day,no,yes,7,2.15,n
2020-04-24,2014,747c,bedok reservoir cres,14,bd,80,0,0,0,54,26,0,0,0,1.3367920640000002,103.9219826,b98,multi-storey car park,electronic parking,whole day,no,yes,7,2.15,n
2020-04-24,2014,259a,punggol field,17,pg,94,0,0,0,64,30,0,0,0,1.4038233999999998,103.8955478,pl54,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,259b,punggol field,17,pg,96,0,0,64,32,0,0,0,0,1.403878308,103.8952388,pl54,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,259c,punggol field,17,pg,128,0,0,0,64,64,0,0,0,1.404534086,103.8956655,pl54,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2015,258b,punggol field,17,pg,64,0,0,32,32,0,0,0,0,1.403682308,103.8964614,pl54,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2015,258c,punggol field,17,pg,96,0,0,0,32,64,0,0,0,1.404141932,103.8963636,pl54,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2015,258a,punggol field,17,pg,94,0,0,0,64,30,0,0,0,1.403799309,103.8959881,pl54,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,14,2.15,n
2020-04-24,2014,890c,tampines ave 1,14,tap,55,0,0,39,16,0,0,0,0,1.347313579,103.9337674,tm48,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,4,2.15,n
2020-04-24,2014,890b,tampines ave 1,16,tap,120,0,0,30,90,0,0,0,0,1.3469055580000002,103.9334092,tm48,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,4,2.15,n
2020-04-24,2014,890a,tampines ave 1,16,tap,120,0,0,30,90,0,0,0,0,1.346724495,103.9338761,tm48,multi-storey car park,electronic parking,whole day,sun & ph fr 7am-10.30pm,yes,4,2.15,n
2020-04-24,2014,520b,tampines ctrl 8,16,tap,62,0,0,0,0,62,0,0,0,1.357266351,103.9396652,tm47,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,520c,tampines ctrl 8,16,tap,123,0,0,92,31,0,0,0,0,1.3567417080000002,103.9396924,tm47,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,520a,tampines ctrl 8,16,tap,92,0,0,45,47,0,0,0,0,1.3570102469999998,103.9399112,tm47,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,519a,tampines ctrl 8,15,tap,126,0,0,14,112,0,0,0,0,1.357275945,103.9403816,tm47,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,519b,tampines ctrl 8,16,tap,120,0,0,0,64,56,0,0,0,1.357433654,103.9400517,tm47,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,519c,tampines ctrl 8,16,tap,125,0,0,31,94,0,0,0,0,1.356213389,103.9399605,tm47,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
2020-04-24,2014,519d,tampines ctrl 8,16,tap,60,0,0,0,0,60,0,0,0,1.356207821,103.939594,tm47,multi-storey car park,electronic parking,whole day,no,yes,16,2.15,n
